step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
251,0.7788909673690796,0.5,0.0,0.0,-3.2033815383911133,-0.0002561188885010779,-0.038615547120571136,0.0,-0.3751439154148102,0.0,-7.30192781239758e-11,-9.701670716788513e-11,13.815258026123047,-1.0696699619293213,-33.1075439453125,-1.303861141204834,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.03646990284323692,0.0,35.18500518798828,0.15000000596046448,-2.382157249236627e-10,-2.4086774241816045e-10,1.0218909919645913e-11,3.8391425455364114e-12,-4.331328698481407e-11,168.05087280273438,-1.8834279622015337e-11,0.19612936675548553,-0.1704210340976715,-0.007186725735664368,-0.005247816443443298,0.004460163414478302,-0.9892026782035828,-1.9403342008590698,0.0,0.0,0.3233558237552643,-2.0804905891418457,0.02883467637002468,-0.5546959638595581,-0.1291351020336151,0.7578309178352356,0.0053762467578053474,-0.022824451327323914,-0.03684787079691887,-0.022731071338057518,0.22137479484081268,-0.0958263948559761,-0.3921875059604645,0.041055839508771896,-0.4548162817955017,-0.13715554773807526,-0.2973501682281494,-21.47976303100586,0.9238802790641785,-0.38268160820007324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,0.9059438705444336,0.5,0.0,0.0,-3.2406980991363525,-0.00025890799588523805,-0.15820768475532532,0.0,-0.3729604482650757,0.0,-7.573439098074175e-11,-9.701670716788513e-11,15.797747611999512,-1.1565996408462524,-33.1075439453125,-1.303861141204834,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.025830646976828575,0.0,35.0487060546875,0.15000000596046448,-2.4552013200285216e-10,-2.4091323380659446e-10,1.0743785201772216e-11,3.834664790564046e-12,-3.600890766120024e-11,167.9853973388672,-1.8788791703028274e-11,-0.09953460842370987,-0.7198178172111511,0.17388276755809784,0.04175381734967232,4.7225505113601685e-05,-0.9918530583381653,-1.9403342008590698,0.0,0.0,0.33180394768714905,-2.092094898223877,0.011212415993213654,-0.5157391428947449,-0.1186966523528099,0.8430378437042236,-0.0011603068560361862,-0.012780708260834217,-0.10561428219079971,-0.02907276153564453,0.3103894293308258,-0.050010181963443756,0.4086466431617737,0.0006445050239562988,-0.3373056948184967,-0.17430879175662994,3.562556743621826,-20.527555465698242,0.8526401519775391,-0.5224985480308533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,0.9915900230407715,0.5,0.0,0.0,-3.2200005054473877,-0.0003504843625705689,-0.04049907252192497,0.0,-0.3736017644405365,0.0,-8.575003901389877e-11,-9.701670716788513e-11,19.0035343170166,-1.2564252614974976,-33.1075439453125,-1.303861141204834,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.023562468588352203,0.0,34.815887451171875,0.15000000596046448,-2.5403221193265324e-10,-2.4095780926103316e-10,1.1981667394356244e-11,3.829758992573984e-12,-2.7496813853611357e-11,167.4415283203125,-1.8744204105525242e-11,-0.07117240130901337,-0.9725692272186279,-0.14488485455513,0.022695157676935196,0.03149848058819771,-0.9508005380630493,-1.9403342008590698,0.0,0.0,0.3304716944694519,-2.11350417137146,-0.004443978425115347,-0.43745991587638855,-0.11972533911466599,0.915684163570404,-0.00644534919410944,0.007874942384660244,-0.08474358171224594,-0.09090264141559601,0.39806246757507324,-0.02035142295062542,0.4034108817577362,-0.006124749779701233,-0.2268332540988922,-0.14104856550693512,1.6509473323822021,-21.145896911621094,0.7604071497917175,-0.6494466662406921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,0.9000197052955627,0.5,0.0,0.0,-3.200558662414551,-2.9281074603204615e-05,-0.7975583672523499,0.0,-0.3746946156024933,0.0,-8.776853549496977e-11,-9.701670716788513e-11,18.39350700378418,-1.025823950767517,-33.1075439453125,-1.303861141204834,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.04329927638173103,0.0,34.405517578125,0.15000000596046448,-2.580407276742136e-10,-2.4101742823745553e-10,1.0580350831568275e-11,3.822997474145495e-12,-2.3488305050944902e-11,166.22506713867188,-1.868460247633763e-11,0.16528747975826263,-0.1568780094385147,-0.18214304745197296,0.02838106080889702,0.014550413936376572,-0.9622060060501099,-1.9403342008590698,0.0,0.0,0.3431459367275238,-2.132439136505127,-0.013399379327893257,-0.357282817363739,-0.1326596587896347,0.8398571610450745,0.00018245447427034378,0.00408704299479723,-0.10167809575796127,-0.0035595446825027466,0.4231449067592621,-0.06839340925216675,-0.36894017457962036,-0.02420075237751007,-0.16307026147842407,-0.15074537694454193,-7.267902851104736,-21.59954071044922,0.6494479179382324,-0.7604060769081116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,0.8674452304840088,0.5,0.0,0.0,-3.2008118629455566,-0.00037140698987059295,-0.04909704998135567,0.0,-0.37486734986305237,0.0,-7.973797316873643e-11,-9.701670716788513e-11,16.40548324584961,-0.8280806541442871,-33.1075439453125,-1.303861141204834,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.05059107393026352,0.0,33.621124267578125,0.15000000596046448,-2.6219523774351217e-10,-2.4108082197216163e-10,9.319186915213162e-12,3.8148295286588585e-12,-1.9333791512199383e-11,163.22618103027344,-1.862118098605592e-11,0.18653060495853424,-0.1589762568473816,-0.12147155404090881,-0.03187137469649315,-0.007017388939857483,-1.0420032739639282,-1.9403342008590698,0.0,0.0,0.3433276116847992,-2.1491446495056152,-0.018192678689956665,-0.2736813426017761,-0.1340237408876419,0.7714353799819946,0.0018314840272068977,0.02709794044494629,-0.12457920610904694,0.01388536673039198,0.40812379121780396,-0.12381041049957275,-0.4276963770389557,0.0402042530477047,-0.10119841247797012,-0.1756468266248703,-9.097899436950684,-20.35199546813965,0.5225000381469727,-0.8526392579078674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,0.8745101094245911,0.5,0.0,0.0,-3.201401710510254,-0.0004176063521299511,-0.0021297112107276917,0.0,-0.3749517798423767,0.0,-7.838007326510521e-11,-9.701670716788513e-11,16.138206481933594,-0.6622811555862427,-33.1075439453125,-1.303861141204834,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.056275784969329834,0.0,31.905466079711914,0.15000000596046448,-2.6658050766847907e-10,-2.411477129093953e-10,8.25386547304019e-12,3.805021835806555e-12,-1.494851117889162e-11,155.69229125976562,-1.8554305661333537e-11,0.1741478592157364,-0.004925727844238281,0.00592842698097229,-0.043372564017772675,-0.026982493698596954,-1.0013996362686157,-1.9403342008590698,0.0,0.0,0.3302326798439026,-2.1670141220092773,-0.0077246371656656265,-0.20066171884536743,-0.15759506821632385,0.6934775114059448,0.0025026826187968254,0.006434977054595947,-0.04715565964579582,0.03253033757209778,0.4047721028327942,-0.10380103439092636,-0.38979652523994446,-0.016091499477624893,-0.028358103707432747,-0.1923794001340866,-9.347954750061035,-19.971393585205078,0.3826831877231598,-0.9238796234130859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,0.6530566811561584,0.5,0.0,0.0,-3.5751211643218994,-0.00127113563939929,-0.0341062918305397,0.0,-0.37687253952026367,0.0,-7.297602799827274e-11,-9.701670716788513e-11,12.721085548400879,-0.5563599467277527,-33.1075439453125,-1.303861141204834,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.07006903737783432,0.0,27.338838577270508,0.15000000596046448,-2.695711709410631e-10,-2.412306465693348e-10,7.178883355829502e-12,3.793796873874378e-12,-1.19578591820102e-11,134.25265502929688,-1.847138414445837e-11,0.05207286775112152,0.28265631198883057,-0.16694442927837372,-0.037412792444229126,-0.020335406064987183,-0.9706876873970032,-1.9403342008590698,0.0,0.0,0.3474104702472687,-2.180729627609253,-0.015027105808258057,-0.1538991779088974,-0.1934797167778015,0.6161530613899231,-0.0008996250107884407,-0.022328529506921768,-0.044645603746175766,0.02283583953976631,0.12665796279907227,-0.16489380598068237,-0.27729150652885437,0.0016942203510552645,-0.21039509773254395,-0.1081155315041542,-11.133193016052246,-20.399547576904297,0.2334468960762024,-0.9723695516586304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0.45077139139175415,0.5,0.0,0.0,-3.240262031555176,-0.00010662888234946877,-0.05806003510951996,0.0,-0.3756639361381531,0.0,-5.958133986183611e-11,-9.701670716788513e-11,7.418727874755859,-0.48224568367004395,-33.1075439453125,-1.303861141204834,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.08566665649414062,0.0,13.147308349609375,0.15000000596046448,-2.704390877905638e-10,-2.413117761168593e-10,5.704003241957523e-12,3.776898932494888e-12,-1.1089944934594698e-11,64.96647644042969,-1.839022684135827e-11,-0.059026315808296204,0.8323180079460144,0.048380374908447266,0.010878361761569977,-0.037070952355861664,-0.959662675857544,-1.9403342008590698,0.0,0.0,0.3526003956794739,-2.18743634223938,0.01365569792687893,-0.1417253166437149,-0.22870886325836182,0.5336537957191467,-0.0005246521905064583,0.06297432631254196,-0.06920486688613892,0.1252198964357376,0.023669296875596046,-0.2349965125322342,-0.3759852349758148,0.007926958613097668,-0.17706476151943207,-0.26723191142082214,-13.36055850982666,-21.30421257019043,0.07845870405435562,-0.9969173669815063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,0.5528095364570618,0.5,0.0,0.0,-3.2164924144744873,-0.04229479283094406,-0.005852317903190851,0.0,-0.3750600218772888,0.0,-5.483975773490357e-11,-9.701670716788513e-11,7.012466907501221,-0.4578877091407776,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.006913128308951855,0.0,13.14704418182373,0.15000000596046448,-2.705287382998023e-10,-2.41473258055791e-10,4.802293979144778e-12,3.996984600934672e-12,-1.100027534339798e-11,98.55807495117188,-6.818368786243312e-11,0.03921329975128174,0.47193723917007446,0.12106598913669586,-0.014061752706766129,-0.014313630759716034,-0.9590243101119995,-1.9403342008590698,0.0,0.0,0.35148757696151733,-2.1926004886627197,0.02289874665439129,-0.14873802661895752,-0.2658770978450775,0.49268651008605957,0.0001383814960718155,-0.03206784278154373,-0.03147323802113533,0.07540559768676758,-0.06469937413930893,-0.14789028465747833,-0.14803087711334229,0.044307202100753784,-0.19046078622341156,-0.2922336161136627,-14.031203269958496,-20.93724822998047,-0.07845764607191086,-0.9969174265861511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,0.475631982088089,0.5,0.0,0.0,-3.2008721828460693,-0.0001464974629925564,-0.0077625662088394165,0.0,-0.37509751319885254,0.0,-5.6679022586436645e-11,-9.701670716788513e-11,6.901826858520508,-0.4607362747192383,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.16959533095359802,0.0,27.338748931884766,0.15000000596046448,-2.706339041758099e-10,-2.418163724815514e-10,4.830877451539317e-12,4.6384033766666555e-12,-1.0895108600028625e-11,205.7801971435547,-6.7840552619991e-11,-0.033498615026474,0.31188732385635376,0.19429241120815277,0.011846132576465607,-0.007160987704992294,-1.0409914255142212,-1.9403342008590698,0.0,0.0,0.35406583547592163,-2.1978957653045654,0.025648092851042747,-0.17239077389240265,-0.27806323766708374,0.4747554659843445,0.001835591159760952,-0.04345320537686348,-0.016958629712462425,0.03276393562555313,-0.03312966972589493,-0.09710446000099182,-0.15164832770824432,-0.030648013576865196,-0.2054617553949356,-0.3204634189605713,-14.820852279663086,-20.547775268554688,-0.23344586789608002,-0.9723697900772095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,0.5169089436531067,0.5,0.0,0.0,-3.2047336101531982,-0.00027212261920794845,-0.008459795266389847,0.0,-0.3750118315219879,0.0,-5.4908844832057824e-11,-9.701670716788513e-11,6.77723503112793,-0.4435041844844818,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.1969599574804306,0.0,31.905437469482422,0.15000000596046448,-2.7076271780224204e-10,-2.424359879515947e-10,4.874113265773694e-12,5.303077421636715e-12,-1.0766268085382613e-11,241.29554748535156,-6.722095102773551e-11,-0.10876995325088501,0.4207814931869507,-0.1431266963481903,0.0784590095281601,-0.01853492110967636,-0.9862179160118103,-1.9403342008590698,0.0,0.0,0.33318018913269043,-2.213336706161499,0.04187775403261185,-0.1634390503168106,-0.28763464093208313,0.43418261408805847,0.007950861006975174,-0.06461386382579803,-0.09126686304807663,0.05117318779230118,-0.01932034268975258,-0.07594180107116699,-0.1514713615179062,0.003513157367706299,-0.19381333887577057,-0.30639776587486267,-15.28928279876709,-19.75643539428711,-0.382682204246521,-0.9238800406455994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0.6561001539230347,0.5,0.0,0.0,-3.2045793533325195,-0.0009494859841652215,-0.015017305500805378,0.0,-0.37498709559440613,0.0,-5.966294125414606e-11,-9.701670716788513e-11,9.00861930847168,-0.405506432056427,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.16796058416366577,0.0,33.62110900878906,0.15000000596046448,-2.7090249488104234e-10,-2.4353180583247536e-10,4.914961666824258e-12,5.8277935428840966e-12,-1.0626530037860515e-11,255.59117126464844,-6.612513314685486e-11,-0.08103793859481812,-0.0010807067155838013,0.01449573040008545,0.02211105450987816,-0.039049237966537476,-0.9975493550300598,-1.9403342008590698,0.0,0.0,0.32787665724754333,-2.227222204208374,0.030491424724459648,-0.1582840383052826,-0.296098530292511,0.3968568742275238,0.0034518949687480927,0.014997643418610096,-0.04094551131129265,-0.03331152722239494,0.07703576236963272,-0.030490396544337273,-0.27904316782951355,0.04470197483897209,-0.157045379281044,-0.2745649218559265,-15.19027042388916,-18.535959243774414,-0.522499144077301,-0.8526397943496704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,0.7190693616867065,0.5,0.0,0.0,-3.2031562328338623,-0.0002462450647726655,-0.0074272071942687035,0.0,-0.37501657009124756,0.0,-6.605554297989258e-11,-9.701670716788513e-11,11.3050537109375,-0.35350388288497925,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.19919532537460327,0.0,34.40550994873047,0.15000000596046448,-2.7104088418106187e-10,-2.450472602610887e-10,4.9474552059336485e-12,6.193810655336085e-12,-1.0488152013543584e-11,262.9186096191406,-6.460967177934762e-11,0.02441565692424774,-0.06310367584228516,0.1661553829908371,-0.012678183615207672,-0.03225703537464142,-0.9900628924369812,-1.9403342008590698,0.0,0.0,0.33551469445228577,-2.2494728565216064,0.030494092032313347,-0.1530565619468689,-0.2888537347316742,0.34980878233909607,-0.008649456314742565,-0.04692615941166878,-0.03177391365170479,-0.05377819761633873,0.10020482540130615,0.03962304815649986,-0.28601446747779846,0.029356611892580986,-0.1224280297756195,-0.24989859759807587,-14.990221977233887,-17.69876480102539,-0.6494471430778503,-0.7604067325592041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,0.7397249937057495,0.5,0.0,0.0,-3.2064239978790283,-0.00010548438876867294,-0.022837912663817406,0.0,-0.3750174045562744,0.0,-6.880692543509426e-11,-9.701670716788513e-11,12.270679473876953,-0.2967052161693573,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.1910511553287506,0.0,34.81588363647461,0.15000000596046448,-2.711904589780545e-10,-2.469707494068274e-10,4.9784286935972144e-12,6.393271762689112e-12,-1.033856854293358e-11,267.5528869628906,-6.268617569471502e-11,0.08984978497028351,-0.3368949890136719,-0.0392196923494339,-0.0018086470663547516,-0.03161625564098358,-0.9772685766220093,-1.9403342008590698,0.0,0.0,0.31696921586990356,-2.24967622756958,0.030689140781760216,-0.12895119190216064,-0.2745971083641052,0.30556046962738037,0.006697356700897217,-0.05211521312594414,-0.09121393412351608,-0.05451008304953575,0.13601480424404144,0.04821431264281273,-0.2086263746023178,0.011966574005782604,-0.1015687808394432,-0.21236766874790192,-14.674576759338379,-16.221498489379883,-0.7604064345359802,-0.6494474411010742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,0.6818276047706604,0.5,0.0,0.0,-3.2056174278259277,-0.0005620928714051843,-0.010116493329405785,0.0,-0.375019371509552,0.0,-6.816758268968215e-11,-9.701670716788513e-11,11.589426040649414,-0.240695059299469,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.25299763679504395,0.0,35.048702239990234,0.15000000596046448,-2.7133156832448435e-10,-2.4926280484116603e-10,5.005359408200016e-12,6.46186923414227e-12,-1.0197448788162866e-11,270.7620849609375,-6.039412026037638e-11,-0.11388180404901505,-0.20218662917613983,-0.19210512936115265,0.02546318992972374,0.04603681340813637,-0.9964019060134888,-1.9403342008590698,0.0,0.0,0.32377251982688904,-2.2722883224487305,0.009634625166654587,-0.10039176791906357,-0.2510468065738678,0.2458050698041916,-0.002506086602807045,0.021837158128619194,-0.02751528099179268,-0.02457677759230137,0.06982818990945816,0.1311756670475006,-0.23781085014343262,0.023927420377731323,-0.08279582858085632,-0.1908959597349167,-14.268214225769043,-15.301876068115234,-0.8526396155357361,-0.5224995017051697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,0.6499069333076477,0.5,0.0,0.0,-3.2126858234405518,-0.0002998042036779225,-0.021329430863261223,0.0,-0.37503582239151,0.0,-6.53221365887191e-11,-9.701670716788513e-11,10.51609992980957,-0.1857765018939972,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.27811765670776367,0.0,35.18500518798828,0.15000000596046448,-2.7146901393493295e-10,-2.5202723241690705e-10,5.025355132026732e-12,6.390054284322044e-12,-1.0060000575629058e-11,273.22332763671875,-5.7629703092976214e-11,-0.049113720655441284,-0.13602589070796967,0.1274668425321579,0.002595212310552597,0.008103478699922562,-0.9937914609909058,-1.9403342008590698,0.0,0.0,0.3121092617511749,-2.278419256210327,0.016821319237351418,-0.09334838390350342,-0.22497378289699554,0.19647501409053802,0.0018935231491923332,-0.014813455753028393,-0.06924285739660263,0.011855226941406727,0.13466309010982513,0.13265474140644073,-0.252081960439682,0.046602994203567505,-0.07354189455509186,-0.14495240151882172,-13.372491836547852,-14.149301528930664,-0.923879861831665,-0.38268259167671204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,0.6726138591766357,0.5,0.0,0.0,-3.2103028297424316,-0.00028247383306734264,-0.0348428450524807,0.0,-0.3750171661376953,0.0,-6.472824359837759e-11,-9.701670716788513e-11,10.536794662475586,-0.12926331162452698,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.2242199331521988,0.0,35.2618408203125,0.15000000596046448,-2.7162319615747776e-10,-2.5538812731262794e-10,5.041272954642295e-12,6.173325739489144e-12,-9.905839169765951e-12,275.4224853515625,-5.426881166670228e-11,-0.11570865660905838,-0.2919583320617676,0.02691921591758728,0.03798816725611687,0.037697624415159225,-1.0371062755584717,-1.9403342008590698,0.0,0.0,0.31777143478393555,-2.302483081817627,0.007876576855778694,-0.07352741807699203,-0.186130553483963,0.14056482911109924,0.005262209102511406,0.0033303797245025635,-0.06540976464748383,0.017444564029574394,0.10621495544910431,0.18629255890846252,-0.31832337379455566,-0.026105433702468872,-0.04330279305577278,-0.0961800366640091,-12.485528945922852,-12.507872581481934,-0.9723697304725647,-0.23344628512859344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,0.649825930595398,0.5,0.0,0.0,-3.2116293907165527,-0.00028682107222266495,-0.04112325981259346,0.0,-0.37501847743988037,0.0,-6.499334403997636e-11,-9.701670716788513e-11,10.423120498657227,-0.07446861267089844,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.22067436575889587,0.0,35.29669952392578,0.15000000596046448,-2.717861491419171e-10,-2.593416037477425e-10,5.051292717439537e-12,5.8540520521399575e-12,-9.742880113794428e-12,277.40985107421875,-5.0315307476012094e-11,-0.018208906054496765,-0.27092310786247253,0.01571349799633026,-0.00900375097990036,0.04922330752015114,-0.9740812182426453,-1.9403342008590698,0.0,0.0,0.30676907300949097,-2.3090128898620605,0.004290226846933365,-0.03716563433408737,-0.15609978139400482,0.07694248110055923,0.0032995296642184258,0.010202157311141491,-0.03519762307405472,-0.026824889704585075,0.1100265383720398,0.23526063561439514,-0.23533228039741516,0.003468161914497614,-0.028402598574757576,-0.043799929320812225,-12.295330047607422,-10.489659309387207,-0.9969171285629272,-0.07846187055110931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,0.5580085515975952,0.5,0.0,0.0,-3.211677074432373,-0.0005513863288797438,-0.02002021111547947,0.0,-0.6170779466629028,0.0,-6.204449454205729e-11,-9.701670716788513e-11,8.87926959991455,-0.03160059452056885,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.28557080030441284,0.0,35.29669952392578,0.15000000596046448,-2.719493241709614e-10,-2.6383845108668424e-10,5.055406180481947e-12,5.504814052509355e-12,-9.579705084750145e-12,279.1414794921875,-4.5818470545411216e-11,-0.018954619765281677,-0.08339642733335495,0.1071358174085617,-0.04177862033247948,-0.018523339182138443,-0.9646735787391663,-1.9403342008590698,0.0,0.0,0.3141686022281647,-2.3284361362457275,-0.0009341798722743988,-0.02662832662463188,-0.10199519246816635,0.026728665456175804,0.007305670529603958,-0.04053019359707832,-0.048093508929014206,0.0018694341415539384,0.05185070261359215,0.18442049622535706,-0.2616552412509918,0.025316769257187843,-0.021114306524395943,-0.0022560041397809982,-12.103163719177246,-9.088476181030273,-0.9969173669815063,0.0784582868218422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,0.5158431529998779,0.5,0.0,0.0,-3.201073408126831,-0.0006833981606177986,-0.023572828620672226,0.0,-0.7500869035720825,0.0,-5.7830806116099254e-11,-9.701670716788513e-11,7.474292755126953,-0.013520645909011364,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.06442403048276901,0.0,35.2618408203125,0.15000000596046448,-2.723276049110268e-10,-2.687201849926879e-10,5.05556013719044e-12,5.1991492708292064e-12,-9.201431283578643e-12,282.8555908203125,-4.0936753986642316e-11,0.1681952029466629,0.04967929422855377,-0.11130273342132568,0.0249117873609066,0.04593231901526451,-0.9561363458633423,-1.9403342008590698,0.0,0.0,0.3113037645816803,-2.3448212146759033,-0.0008007865399122238,-0.029747402295470238,-0.06480128318071365,1.902785152196884e-05,-0.0048920148983597755,-0.03054189123213291,-0.09990347176790237,0.04621727019548416,-0.06818558275699615,0.21412336826324463,-0.046617161482572556,-0.010798118077218533,-0.031737152487039566,0.022980576381087303,-13.035642623901367,-7.869043350219727,-0.9723705649375916,0.2334427833557129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,0.5346888303756714,0.5,0.0,0.0,-3.2039873600006104,-0.00011436392378527671,-0.016305306926369667,0.0,-0.7501809597015381,0.0,-5.678364722871976e-11,-9.701670716788513e-11,7.354103088378906,-0.001078700996004045,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.038804277777671814,0.0,35.18500518798828,0.15000000596046448,-2.72384420574312e-10,-2.736026682992332e-10,5.053879190142219e-12,5.024512056417407e-12,-9.144592201526525e-12,282.83807373046875,-3.605427761899094e-11,0.14395074546337128,-0.06592382490634918,0.12819238007068634,-0.03827498108148575,-0.014306668192148209,-1.0383412837982178,-1.9403342008590698,0.0,0.0,0.3177618980407715,-2.3510513305664062,0.014079242944717407,-0.04325033724308014,-0.025261539965867996,0.004850910976529121,-0.0026807719841599464,-0.041204482316970825,-0.02032269351184368,0.028348136693239212,-0.07506772130727768,0.16978251934051514,0.01941530779004097,0.025609910488128662,-0.05567863956093788,0.06085196137428284,-13.879912376403809,-6.912104606628418,-0.9238798022270203,0.38268280029296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,0.4706982374191284,0.5,0.0,0.0,-3.2708334922790527,-0.00030923099257051945,-0.021046632900834084,0.0,-0.7518270611763,0.0,-5.591801327531343e-11,-9.701670716788513e-11,6.687294006347656,-0.007544803433120251,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.04143783450126648,0.0,35.0487060546875,0.15000000596046448,-2.7244756450883756e-10,-2.776826824035794e-10,5.053052160725047e-12,4.981525175001833e-12,-9.081459542703563e-12,282.3962707519531,-3.197421841183434e-11,-0.12120285630226135,0.04681877791881561,-0.09255732595920563,0.051451776176691055,-0.04044771566987038,-1.0192317962646484,-1.9403342008590698,0.0,0.0,0.3067155182361603,-2.3640544414520264,0.010540854185819626,-0.04597177356481552,0.0026376061141490936,-0.0018626246601343155,0.00903305597603321,0.026732956990599632,-0.022523248568177223,-0.015333992429077625,-0.07826492190361023,0.1321537047624588,-0.04121548682451248,-0.020581824705004692,-0.028041737154126167,0.010083867236971855,-13.631443977355957,-8.340245246887207,-0.8526414632797241,0.5224964022636414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,0.4740922152996063,0.5,0.0,0.0,-3.325800657272339,-0.00041482847882434726,-0.06553785502910614,0.0,-0.7507942914962769,0.0,-5.369638761409945e-11,-9.701670716788513e-11,6.2032365798950195,-0.01451203878968954,-33.1075439453125,-1.8573427200317383,0.4000000059604645,0.0,0.0,4.0,4.0,0.0,8.0,-0.03389579802751541,0.0,34.815887451171875,0.15000000596046448,-2.725064618402939e-10,-2.8024305098739433e-10,5.0490961238380816e-12,4.954946175583785e-12,-9.02252231260725e-12,281.14215087890625,-2.9413891461382846e-11,0.06572534143924713,0.2368721216917038,0.032794803380966187,0.02113112434744835,0.03902524337172508,-1.0151175260543823,-1.9403342008590698,0.0,0.0,0.3071988821029663,-2.359151601791382,0.0151031743735075,-0.06345910578966141,0.023491786792874336,0.008040366694331169,0.0003281533718109131,-0.024112626910209656,-0.02874484658241272,0.0357365682721138,-0.1178666353225708,0.0022499205078929663,-0.01697595976293087,-0.023063359782099724,-0.02096244879066944,-0.030363554134964943,-11.085306167602539,-8.603460311889648,-0.7604063153266907,0.6494476199150085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
